"id","name","title","org","checksum"
"","datasets/gov/vlk/iplaukos","","","75cbeb726db4e3ee02996876d2893260b3d15912ffb3f34ad242135258246e31"
"","datasets/gov/vlk/veiklos_efektyvumo_rodikliai","","","27f4dc506d0995b0e378c4a3a962e0ca40fdee6176a579d0fb3c1547896c03d9"
"","datasets/gov/vlk/prisirase_psc","","","1be2fd7d92087db6c6f817dc0e4209f8c97b454c870f199beb272b252e2841cd"
"","datasets/gov/vlk/prisirase","","","e6d0053cd358b1068d1e120af1861ba1f58dcb5c0c141476f78171e301be865d"
"","datasets/gov/vlk/apmoketos_saskaitos_es","","","84c457c292888015d773395c2662d7c6a991d0165bc623c9df5c2392e0e24e1c"
"","datasets/gov/vlk/straipsniai","","","9c73ebd34133d0170d82f18c7cbda29de244856da9a1cc37b28949cbc48083cd"
"","datasets/gov/vlk/otp_sumos","","","eb7932d3843f4a330e10c771f1cbf99001b33ad24c24e708b75aef36d7c878d4"
"","datasets/gov/vlk/istaigos","","","f4575bfd6edc62d0ce4790ade5f2644f18348402a86d117a0db2639eb82c5215"
"","datasets/gov/vlk/drg_atvejai","","","184d701b11a79e3485f9e3da2419ca0d3101fff5d26150bb9a06ad4a9aef00a8"
"","datasets/gov/ltsa/juru_laivai","","","00b47095a8e82ef7074721a1097f3d9ea8e3af2bc746b9371b098d69fd521f80"
"","datasets/gov/ltsa/keliu_licencijos","Kelių transporto veiklos licencijos","","aee764992a9d16896cd9da1cc84d27d76abd775b2d46f7a74698bd85b2f101b0"
"","datasets/gov/ltsa/gelezinkeliu_specialistai","Geležinkelio specialistų pažymėjimai","","3b65889f40d1a2afd50014bf5073a9952983254e64b37c21a234b5783308b532"
"","datasets/gov/ltsa/gelezinkeliu_triuksmas","Triukšmas pagrindiniuose geležinkelio keliuose ne aglomeracijos zonose","","83ce2932f40a3e5ef2ba570f68e526955f8610da87ab9c7082f1f32d4e92f487"
"","datasets/gov/ltsa/vidaus_vandenu_laivai","","","a95c4d42ce2d809db51cf96e55062d402943440dcadca97239c7fda9158b9021"
"","datasets/gov/ltsa/keliu_specialistai","Kelių specialistų sąrašas","","7c1bf9d5a1bd8d6c5c535e9ce7f1ae8991c9871eb8d998fdd40ec5ffa8e2cf7f"
"","datasets/gov/ltsa/gelezinkeliu_eismo_ivykiai","Ištirti geležinkelio eismo įvykiai","","32de04ef6eef0b684ba157066e121de443cbd7a51284018072f1e756465fd880"
"","datasets/gov/lgt/geologiniai_tyrimai","Geologinių tyrimų ataskaitų katalogas","","815d58f892e67ec3a1d7cd0670bc871117aaf2323d72f3657ba7adff9040a509"
"","datasets/gov/rc/sr/sutartys","Reorganizuoto Sutarčių registro (SR) archyviniai duomenys","","9b99667345306958d9d2c72f3066f705aa584c032bdc906cc2b97b3ffc9a3ea4"
"","datasets/gov/rc/sr/klasifikatoriai","Reorganizuoto Sutarčių registro (SR) archyviniai duomenys","","7127dae133343b72b372146a4a0894e1a60f2162b63721af89efe2029beaf2d8"
"","datasets/gov/rc/taar/fiziniai_skolininkai","TAAR pirminiai duomenys (raw data) apie skolininkus, kai skolininkai fiziniai asmenys","","2c0b0df16f77fab3db92ffd6bc775a69ac71d20cfb274948b570a82fe3ca0ef8"
"","datasets/gov/rc/taar/juridiniai_kreditoriai","TAAR pirminiai duomenys (raw data) apie kreditorius (kreditoriai juridiniai asmenys)","","61f163f3583a75eba31059d00b8eb31324772439b7055ae90c197bd90f940663"
"","datasets/gov/rc/taar/juridiniai_skolininkai","TAAR pirminiai duomenys (raw data) apie skolininkus (skolininkai juridiniai asmenys)","","7ac51178b8cbdd867b69d9c2cd572187ab3f3098588d5dbe91dd8c6189df8a1f"
"","datasets/gov/rc/taar/fiziniai_kreditoriai","TAAR pirminiai duomenys (raw data) apie kreditorius (kreditoriai fiziniai asmenys)","","168aff51a296b9c816048bbfbca2af0710e7894e8f84903c1d5e93d9fae4b460"
"","datasets/gov/rc/taar/kito_turto_arestai","TAAR pirminiai duomenys (raw data) apie areštuotą kitų rūšių turtą","","18bed0491906bd3322a5a13b395cb49abd4706b2633e7b3a417ad306dfcbfea4"
"","datasets/gov/rc/taar/neidentifikuoto_turto_arestai","TAAR pirminiai duomenys (raw data) apie areštuotą neidentifikuotą turtą","","4ee9439d53d91644b77cad92152563b903e698889a9f438e1f819a6f3517edad"
"","datasets/gov/rc/taar/turto_aresto_aktai","TAAR pirminiai duomenys (raw data) apie turto arešto aktus","","e99bf310270f50d17f7b23a38216600eef1c67d2047894fb126382485e677f43"
"","datasets/gov/rc/taar/keliu_transpoto_arestai","TAAR pirminiai duomenys (raw data) apie areštuotas kelių transporto priemones","","b2f92482bcc4f8781945b310d47f543df221165902057f7e5a7e6722de5f5cea"
"","datasets/gov/rc/taar/nt_arestai","TAAR pirminiai duomenys (raw data) apie areštuotą nekilnojamąjį turtą","","9ff99a4944f163055aedb263b3a49c557fd0b801bf9399f71414b6e08fd5274f"
"","datasets/gov/rc/taar/klasifikatoriai","TAAR klasifikatoriai","","78de4d5835ffc911ce237efd89f65ce91a3f988b7248670b2b27b15210e24acc"
"","datasets/gov/rc/lis/lis_leidimai","Valstybės institucijų ūkio subjektams išduoti LEIDIMAI","","3ab0bf711f5a70e33076b26014749d80f44a87df405f8444ed09656ad1625ea5"
"","datasets/gov/rc/lis/lis_veiklos","Licencijų informacinės sistemos licencijuojamų veiklų klasifikatorius","","784931433413d096a1865c081288e34cbf50a4d5cae22fb059e729ccb3d84e4e"
"","datasets/gov/rc/lis/lis_rusys_tipai","Licencijų informacinė sistemos tipų ir rūšių klasifikatoriai ","","564585f871582b66fed1a411b5f15e322e12e3cc04040e561af164d8e13d48cf"
"","datasets/gov/rc/lis/lis_pazymejimai","Valstybės institucijų ūkio subjektams išduoti PAŽYMĖJIMAI","","ff4dc095e0ce2b683369ab7c67e92729beb19ba251bf94b9645cdbdefe7c6db8"
"","datasets/gov/rc/lis/lis_kiti_dokumentai","Valstybės institucijų ūkio subjektams išduoti kiti LICENCIJAVIMO DOKUMENTAI","","cdcb34614e12287fb850dc0be3e4adfc95d5e28e92e6cfd3a0466a07fe1e9c8c"
"","datasets/gov/rc/lis/lis_licencijos","Valstybės institucijų ūkio subjektams išduotos LICENCIJOS","","1c12813a6571ab0b84d923a6d2ab6b4a7e04b0ff16a14424a2b7d89d5edca624"
"","datasets/gov/rc/lis/lis_institucijos","Licencijų informacinės sistemos licencijas išduodančių institucijų klasifikatorius","","27874e309ab4f3c1c20a56bdcd57398320f9fe1297c5f53ea4c6ec73d960fad8"
"","datasets/gov/rc/ir/kiti_klasifikatoriai","Kiti Įgaliojimų registro (ĮR) klasifikatoriai","","257b252f3a9403d162224efb747c188e0a0cf476102f1d5a3f6c1aa2797c964d"
"","datasets/gov/rc/ir/statistika","Įgaliojimų registro (ĮR) statistika","","08dbe81d0c0eb284072abf6246cc3afc018c18832f8962a503165cf5ab5c73b7"
"","datasets/gov/rc/ir/igaliotojai","Įgaliojimų registro (ĮR) įgaliotojų duomenys","","0621618e7ca88a4e2b77bc6972b9d360e4753ec0acb6236f635041c20981ada5"
"","datasets/gov/rc/ir/igaliotiniai","Įgaliojimų registro (ĮR) įgaliotinių duomenys","","1da2d990ac7ebb5982a741d5c4ee9e3f8b49c1ab80599e23677ddf299e1f3481"
"","datasets/gov/rc/ir/pagrindiniai_duomenys","Įgaliojimų registro (ĮR) pagrindiniai duomenys​","","fc2725b46b26bf70bcfaf534707a66f70617ee8be1419dc3719eff9799307bff"
"","datasets/gov/rc/ir/klasifikatoriai","Įgaliojimų registro (ĮR) įgaliojimų rūšių, terminų ir paslaugų klasifikatoriai","","a13a868ab95fb88df31bbf92ee372479aa7d572ce6c9ace0e9fac05462b10f1e"
"","datasets/gov/rc/ar/grasavivaldybe","Adresų registras","","0defbad7a5085491bb90ce11ea2cd02f7256fb5b3c403b0efa641e0ec8698c7f"
"","datasets/gov/rc/ar/istorinegyvenamojivietove","Adresų registras","","4e15716e72f99a5d30135e31955c6bfe7a936312cba48821920d4a3de51ea83b"
"","datasets/gov/rc/ar/gatve","Adresų registras","","ecf197a70c24c8dd002ac1cdac6a9abdf27120457493bcced6118fab02ab3450"
"","datasets/gov/rc/ar/gyvenamojivietove","Adresų registras","","a606cd96bba2ee45638cd46ce8869338920b638feb0beee6e56d79371acf214a"
"","datasets/gov/rc/ar/graistgatve","Adresų registras","","a950fe47c713552f83051fe9c579e1a62264dcdf22082b171826de196f099a5d"
"","datasets/gov/rc/ar/graseniunija","Adresų registras","","46c523f7a0bad625a7ecea4629b037744c4eecf515ff3fc052556b4dd4a57233"
"","datasets/gov/rc/ar/pastatas","Adresų registras","","42652d6384f1bac9976e17c8ac5c7003d6c4ec2c5563bccfd21fb854900ed932"
"","datasets/gov/rc/ar/gragatve","Adresų registras","","0332db905d277ab23848534464a0c2f362d94e9f2ddeb55440447fbeb87fd6ba"
"","datasets/gov/rc/ar/adresai","Adresų registras","","873f749f6c1126fa7d01fa374d59258de3a426240b7b3b007bb9f7532b3ce7a4"
"","datasets/gov/rc/ar/graapskritis","Adresų registras","","8852ba5bb1c2efa737c35481a1387c34390226d995badb12b7b3596de85ebba4"
"","datasets/gov/rc/ar/seniunija","Adresų registras","","26d18c1123e78f001f0f89e48baacb75cdf93a2ccf2e71d398bbb2032e4ad6fd"
"","datasets/gov/rc/ar/graistgyvenamojivietove","Adresų registras","","7f4e450264d070a56c1c8d8c6468e3514256b9e4e42f38d4a3943c51445828e0"
"","datasets/gov/rc/ar/isregobjektusk","Išregistruotų Adresų registro objektų skaičius per mėnesį","","097831ed421cdec0dde602d98168e42ebc3976d267b6d95fd93b9a9b50075bd3"
"","datasets/gov/rc/ar/iregobjektusk","Naujai įregistruotų Adresų registro objektų skaičius per mėnesį","","dcf2fd4d13cca82a320b642c7cacc8eed9066b95d8a918af52bb44233464fade"
"","datasets/gov/rc/ar/adresotaskas","Adresų registras","","0fc4c4cda3894048f0ac934a06b3798eacc9cd1e6c60fcfdf7a868163a51d918"
"","datasets/gov/rc/ar/savivaldybe","Adresų registras","","6e1b7e7ba2b0073731335d2f2fc2c45771fd0c56c0e8971dc8964af141f11226"
"","datasets/gov/rc/ar/patalpa","Adresų registras","","9bdadec54537a3eff44cc15219040574b65d528bec49be39c6cd87db50962842"
"","datasets/gov/rc/ar/gragyvenamojivietove","Adresų registras","","dc9b49e01ebe6c9d2b5960a3eb7da56cf1c8d849948a6f588e84128462e8457d"
"","datasets/gov/rc/ar/galobjektusk","Adresų registro galiojančių objektų kiekiai mėnesio pradžiai","","8ab0a07da94275e1ad43bdf85f728ab30968e3e3c6ada2e752a6e677027636fe"
"","datasets/gov/rc/ar/pakobjektusk","Pakeistų Adresų registro objektų skaičius per mėnesį","","e5a96584ec26a976d3498af81b287130a7a9bf1b4c5873a01d8f17f9cd15cdec"
"","datasets/gov/rc/ar/apskritis","Adresų registras","","d13ce5089f32a74bcd29092cfe5406f66f5b37728239a6724f62e616afb18a7e"
"","datasets/gov/rc/ar/istorinegatve","Adresų registras","","d582c33f4157b6a1fe27684d172610b7332e7a99f917998267ba8b0692b40b03"
"","datasets/gov/rc/hr/tipu_klasifikatoriai","Likviduoto Lietuvos Respublikos HR archyviniai klasifikatoriai","","1ef3a31db59bf625c9f572a66ffe1ef76cc9ef53469433f164430f1116c2ac82"
"","datasets/gov/rc/hr/ikeisti_nt_objektai","Likviduoto Hipotekos registro archyviniai duomenys apie įkeistus nekilnojamojo turto objektus","","1a1dec9c928ae06305e83490b7506d8f1111b3af05b8ae067d4e23ac7ad4aeb5"
"","datasets/gov/rc/hr/ikeisti_objektai","Likviduoto hipotekos registro (HR) archyviniai duomenys apie įkeistus objektus","","cdb3447cc0f4847bcedf81525694371f968f59326e6a909b782c7e0d218c36ae"
"","datasets/gov/rc/hr/sandoriai","Likviduoto hipotekos registro (HR) archyviniai duomenys apie sandorius","","0a058c53c8e2af789e814ad63681b21a7decd6fde9d1c0a88c707c1aef2976fa"
"","datasets/gov/rc/hr/kreditoriai","Likviduoto hipotekos registro (HR) archyviniai duomenys apie kreditorius","","77f0d35c5e7ee11bb3585bb95d6446109693051d8cb1744c26a217957ee28782"
"","datasets/gov/rc/hr/skolininkai","Likviduoto hipotekos registro (HR) archyviniai duomenys apie skolininkus","","8a96d662f77bf9b8bd0e249e64755814e8898113b059d75a46910b2fdf00bce0"
"","datasets/gov/rc/espbiis/receptai","Elektroninės sveikatos paslaugų ir bendradarbiavimo infrastruktūros informacinės sistema","","5433c39488548ed16b1b4d6fea08cb6f4a5e114241941792f664c24ea8714a44"
"","datasets/gov/rc/tr/testamento_zymos","Testamentų registro (TR) duomenys apie testamentų žymas","","c8980204be8631c9a0fb9d8fb6d515456aa23b9c4b251000e082cd8ae1c4bd3a"
"","datasets/gov/rc/tr/tr_klasifikatoriai","Testamentų registro (TR) klasifikatoriai","","821eb267d36dd1469293cf5a808c29535a88566d5a157af93ad1ad8d85d97615"
"","datasets/gov/rc/tr/testamentai","Testamentų registro (TR) duomenys apie testamentus","","e8cf1a5a5bb470e502ffadb289d1925cc1b73761db16ff3db3cb2a63c1358d32"
"","datasets/gov/rc/tr/priimti_palikimai","Testamentų registro (TR) duomenys apie priimtą palikimą","","63ae354fbc0fab41c64fa8fb07ef790bec5568686f1d6360731cf674bcfe4b9b"
"","datasets/gov/rc/tr/atsisakyti_palikimai","Testamentų registro (TR) duomenys apie atsisakytą priimti palikimą","","e09c1d02d1d9bb642582d6f0aa2a302e6cb1d165f870151504f1a8d40e425709"
"","datasets/gov/rc/ais/bylos_i","Antstolių informacinės sistemos (AIS) duomenys apie antstolių vykdomas bylas – I","","2c13370dee03d8321614c7db532d0f7d9eae288495a80d90605e0aae1e0b6c9b"
"","datasets/gov/rc/ais/busenu_dalyku_klasifikatorius","AIS išieškojimo dalykų ir bylų būsenų klasifikatoriai","","1949607555965652da235b639b493166e92fb88b82c6eee6bb710838d5a50277"
"","datasets/gov/rc/ais/unikalus_skolininkai","Antstolių informacinės sistemos (ais) duomenys apie unikalius skolininkus","","0120c5af52f8bd74187c413d20dcb2f6b9acabcad0091fca80622a69d6386c07"
"","datasets/gov/rc/ais/bylos_pagal_kiekius","Antstolių informacinės sistemos (AIS) duomenys apie vykdomąsias bylas pagal jų kiekį","","75c0ca68ac2492bbac19a341dacaf1863151b573f3307eaf5d524fa50979020f"
"","datasets/gov/rc/ais/fa_skolininkai","Antstolių informacinės sistemos (AIS) duomenys apie skolininkus fizinius asmenis","","3b3fedc84ac8c5c2a24a93f5bcebe3b41c3acca43f3d2ef605f48ac079c36b6f"
"","datasets/gov/rc/ais/ja_skolininkai","Antstolių informacinės sistemos (AIS) duomenys apie skolininkus juridinius asmenis","","90b01f569bda04aac2da722c080dbdc5b3b33b0cf88d744b2ab3309967c4da2d"
"","datasets/gov/rc/ais/isieskojimai","Antstolių informacinės sistemos (AIS) duomenys apie išieškojimus","","04c92f0099697e8b46d869d70936c0b99abfba1f4bb36175148cdd9e7ca4782f"
"","datasets/gov/rc/ais/vt_klasifikatoriai","AIS antstolių ir jų veiklos teritorijų klasifikatorius","","50fa33dbafcc2c9fef5345d1f072236227c4190527737582ef06df1930628301"
"","datasets/gov/rc/ais/aukcionu_rusys","Antstolių informacinėje sistemoje (AIS) esančių aukcionų ir elektroninių varžytynių rūšių duomenys","","69156c14f1b73d857f6e194baf7013ffda233a82c06497148b4d9686e4bac6ee"
"","datasets/gov/rc/ais/unikalus_isieskotojai","Antstolių informacinės sistemos (ais) duomenys apie unikalius skolų išieškotojus","","687f01c8ed9b036a681f4d8901685eadfde0614244af35c467f98472f0083c56"
"","datasets/gov/rc/ais/aukcionu_dalyviai","Aukcionų ir elektroninių varžytynių dalyvių duomenys iš AIS","","50e0b58e0cb8c25236e3acbc7426701d8d72b11d333b76cc51ab93014b1e3fc1"
"","datasets/gov/rc/ais/bylos_II","Antstolių informacinės sistemos (AIS) duomenys apie antstolių vykdomas bylas – II","","d7dd3928a3e83dac1539d24c7342f0ab099cf793cc0ef11376b0e4e1cf36943d"
"","datasets/gov/rc/ais/klasifikatoriai","AIS tipų ir potipių klasifikatoriai","","d5f8823e0ac5c089ce6ee8bd9f4017b481286f3b91c534ab8532d8ff2b329f00"
"","datasets/gov/rc/ais/parduotas_turtas","Aukcionuose ir elektroninėse varžytynėse parduoto turto duomenys iš AIS","","cc50a67c460945e48df73c5c9b94edd02d59bd02e97b64f92b1238c3b336c3b2"
"","datasets/gov/rc/ais/isieskotojai","Antstolių informacinės sistemos (ais) duomenys apie skolų išieškotojus","","eb50a9271a7f58f2952032313a99fb7150798c819b4cd78029dce5c5c0ac28bc"
"","datasets/gov/rc/ais/aukcionai","Antstolių informacinės sistemos (AIS) duomenys apie aukcionus ir elektronines varžytynes","","a282ac003feb6abed0f6f75575098d7145512f84fb5b7ad1b62cf219703a1a4c"
"","datasets/gov/rc/vsr/sutarciu_pabaigos","Vedybų sutarčių registro (VSR) duomenys - pranešimai apie vedybų sutarčių pabaigą","","3e24731f7e48c28d61ed36f4088433f439389f5655adf842c46b4733a9cebe23"
"","datasets/gov/rc/vsr/turto_padalijimas","Vedybų sutarčių registro (VSR) duomenys - pranešimai apie turto padalijimo faktą","","8bb4518964bbc878e4ad73ee08b6a7abefa22d89d6bd520afde2ac2a4f1ec70c"
"","datasets/gov/rc/vsr/sutartys_pagal_amziu","Vedybų sutarčių registro (VSR) duomenys apie vedybų sutartis pagal pasirašančių šalių amžių","","4447a6f532aac2afa9f6712790fe3038b6aee443df8071f070c97cbe1b37b29c"
"","datasets/gov/rc/vsr/sutartys","Vedybų sutarčių registro (VSR) duomenys apie vedybų sutartis","","27562559614f8dd940987be851f88d6142534cabbedb0edbb0590a72d422dcc0"
"","datasets/gov/rc/vsr/klasifikatoriai","Vedybų sutarčių registro (VSR) klasifikatoriai","","8787da7f6ffbdbe4c29a19f3808acb42c9992051776f4e0ef824f538d09cdf9a"
"","datasets/gov/rc/jadis/valstybes_dalyviai","Valstybės ir (ar) savivaldybių juridinių asmenų dalyvių duomenys","","556edbe3cb1117d09225fdc20c1be7ce04d340674113f77ff85103f6d96d469f"
"","datasets/gov/rc/jadis/dalyviai","Juridinių asmenų dalyvių duomenys iš JADIS","","db1ed69739dba11396819610d3482fe20f6071c8b2869db5a7ee19c0645e5e33"
"","datasets/gov/rc/jadis/uzsienio_asmenys","Juridinių asmenų dalyvių duomenys apie užsienio fizinius ir juridinius asmenis","","88fa297110dd66dca1f6ae1f9d0524b6a057aef7898b08fa12a53fd43506859c"
"","datasets/gov/rc/jadis/salys_teisines_formos","Juridinių asmenų dalyvių duomenys pagal juridinio asmens dalyvių šalis ir teisinę formą","","7316c45c1428ce119cc71d71a7493bc22eac3571e751870677af778063882bec"
"","datasets/gov/rc/jadis/teisines_formos","Juridinių asmenų dalyvių duomenys pagal juridinio asmens teisinę formą","","63187290dcffc1ef868c1e9ecb6f58ed39876c4c33d50dd272e45b50e9c7b46a"
"","datasets/gov/rc/jadis/dalyviu_sarasas","Juridinių asmenų dalyvių sąrašų duomenys","","fda458c8b34386260e6aeb4f6a196f346fa671576b84c8a86db8a6d7bafb7fcd"
"","datasets/gov/rc/ppnsis/politines_organizacijos","Lietuvos Respublikos politinių organizacijų duomenys","","2e3a864b0b624282c327e09b534c15d0ffc1e89d9d084c57ebae5c42fc163310"
"","datasets/gov/rc/ppnsis/nariu_skaicius","Duomenys apie politinių organizacijų narių skaičių","","52399fada0854b7028909c613550401da234c50023ae168d07fcf659d570bc6f"
"","datasets/gov/rc/ppnsis/nariai","Politinių organizacijų narių duomenys apie lytį, amžių, pilietybę, geografinę padėtį ir narystę","","9230d4f6e945abf1ea812d50e8f9e1262dabebe1b78759dadf7c367ac7ccd991"
"","datasets/gov/rc/gr/tautybes","Gyventojų registro tautybių klasifikatorius","","65d384124cc054e66a19c135446f78524e0f77f984ab4304200af638391c5f4b"
"","datasets/gov/rc/gr/vyru_vardai","Populiariausi vyrų vardai Lietuvoje nuo 1900 metų, TOP 50","","dc5029672e6d862cdfc08b70a4f5d0ff897a91d27c1b568e2c134ab443ec94f8"
"","datasets/gov/rc/gr/cba_rusys","Gyventojų registro civilinės būklės aktų įrašų rūšių klasifikatorius","","fb4952dc4392a78562a304baa9f8426ad008530c870c74c83be0c387c5f069d1"
"","datasets/gov/rc/gr/amzius_lytis_pilietybe","Gyventojų registro duomenys apie Lietuvos gyventojų amžių, pilietybę ir lytį pagal savivaldybes","","8724ce728840393cf3735d3716015d3509183cd3dccb9d1ca4f899cec4d01877"
"","datasets/gov/rc/gr/seimines_padetys","Gyventojų registro duomenys apie gyventojų šeiminę padėtį, vaikų skaičių savivaldybėse","","4795b368ab6c265bf44378b08c0187a61bff659fb3cdc25ee296444cbd76a486"
"","datasets/gov/rc/gr/mergaiciu_vardai","Populiariausi mergaičių vardai Lietuvoje, TOP 20 (mergaitės vardas, gimimo metai, bendravardžių kiekis)","","7cc953e24f6436d48bb0ca6fd6df9503fd5932c753aed0ffac0db2abbd1a98fb"
"","datasets/gov/rc/gr/cm_istaigos","Gyventojų registro civilinės metrikacijos įstaigų klasifikatorius","","7184e8b16224747fb85fb8e2db531f4c7c35427bc9737f1d7b43faecc3dfb3d8"
"","datasets/gov/rc/gr/berniuku_vardai","Populiariausi berniukų vardai Lietuvoje, TOP 20 (berniuko vardas, gimimo metai, bendravardžių kiekis)","","97e3d7342e24e7ba5b691caa88bca4abbd57bc026eb48c93de7eba489fa51de1"
"","datasets/gov/rc/gr/moteru_vardai","Populiariausi moterų vardai Lietuvoje nuo 1900 metų, TOP 50","","48949151f2e42559893480162c86dc0431d4774cfdde428cbf611a10ec844bb2"
"","datasets/gov/rc/nirvar/neveiksnus_pagal_savivaldybes","NIRVAR statistika apie teismo tvarka neveiksniais pripažintus asmenis pagal savivaldybes","","fdc773175c7f86d2b738cf35ee0a8355e5ca419df9f2fa9618bd5f1b0e3d5034"
"","datasets/gov/rc/nirvar/veiksnus_pagal_apskritis","NIRVAR statistika apie teismo tvarka ribotai veiksniais pripažintus asmenis pagal apskritis ir registracijos metus","","a6cf288d99f848640cb1dfabcb0182cfcca1062e97d84279ef291c9ba09b3b2c"
"","datasets/gov/rc/nirvar/veiksnus_pagal_savivaldybes","NIRVAR statistika apie teismo tvarka ribotai veiksniais pripažintus asmenis pagal savivaldybes","","595822cfb664f739414008275619f4569fe0ccf5deb98d2f31474146cbf6d567"
"","datasets/gov/rc/nirvar/neveiksnus_pagal_apskritis","Neveiksnių ir ribotai veiksnių asmenų registras","","53d49843830c4e49c549e4a003af90b099353e0543837157c7679ac5d4e8b0aa"
"","datasets/gov/rc/nirvar/veiksnus_pagal_amziu_lyti","NIRVAR statistika apie teismo tvarka ribotai veiksniais pripažintus asmenis pagal amžiaus grupes ir lytį","","07bbf0f5e98e9ee56db9747c83041d6d25d3e8da80a028bcfb6c4e9a07939975"
"","datasets/gov/rc/nirvar/neveiksnus_pagal_neveiksnumo_sritis","NIRVAR statistika apie teismo tvarka neveiksniais pripažintus asmenis pagal neveiksnumo sritis","","fe15c6f3218a44abb2c53f4f3b8b0bc526b7c876ac8900f7395dd3f96b0aa6c8"
"","datasets/gov/rc/nirvar/neveiksnus_pagal_amziu_lyti","NIRVAR statistika apie teismo tvarka neveiksniais pripažintus asmenis pagal amžiaus grupes ir lytį","","9f1c921f0029e3511fa75cfb0c3659670689da066c41c1aaa357fb59d5fe552e"
"","datasets/gov/rc/nirvar/veiksnus_pagal_neveiksnumo_sritis","NIRVAR statistika apie teismo tvarka ribotai veiksniais pripažintus asmenis pagal neveiksnumo sritis","","3371592f97bd91e2cccb7cc1c95e687412636c639b45974e7ee1794051c93259"
"","datasets/gov/rc/stsr/kilnojamas_turtas","STSR duomenys apie įkeitimo ir hipotekos sandorių objektus – turtą (kilnojamieji daiktai ir t.t.)","","507920982c28e1906ddc8c4fa38d7e16c9e0f6d3a2b8c2be222e53d696fb8982"
"","datasets/gov/rc/stsr/sandoriai","STSR duomenys apie įkeitimus ir hipotekas","","a4887bbd8e7a797e3cbd4e5876c87f776efc906888425db5c1a16c8a05ab69ce"
"","datasets/gov/rc/stsr/kreditoriai","STSR duomenys apie įkeitimo ir hipotekos sandorių kreditorius","","72d9ca511a5fb211bb34db12911ca720bb788624207438673dcbeecce52c2657"
"","datasets/gov/rc/stsr/sutartys","STSR duomenys apie sutartis","","dcf722ffdd9198aef97ab80311461259977ab0cb08ef1238e8626b444895b2f6"
"","datasets/gov/rc/stsr/skolininkai","STSR duomenys apie įkeitimo ir hipotekos sandorių skolininkus","","edefcf5ee7a010b207bb9c072a12cfe456a1cf8fdcd4e18e93135c081f891b9f"
"","datasets/gov/rc/stsr/nekilnojamas_turtas","STSR duomenys apie įkeitimo ir hipotekos sandorių objektus (turtą) - nekilnojamuosius daiktus","","39b076888c78efae072da8245250bb0dc3e635d6ae1d52be21e24e97f0799ffa"
"","datasets/gov/rc/stsr/klasifikatoriai","STSR klasifikatoriai (STSR daiktų rūšių klasifikatorius)","","2ea1c78094a4964aee376a7450ee00f50d18a038a61e2289b72e43f6900b2b83"
"","datasets/gov/rc/ntr/ntr_naudojimo_budai","NTR paskirčių klasifikatoriai","","71f1e4470aeb0522848d90f90e468b34e82401bc727964a8bb97e65f787a72a7"
"","datasets/gov/rc/ntr/ntr_kiti_klasifikatoriai","Kiti NTR klasifikatoriai","","6b7bbb1219d899feb8bd64e8b6f748084fa48dd3c92fbbea60745d58922fd5f3"
"","datasets/gov/rc/ntr/ntr_paskirtys","NTR paskirčių klasifikatoriai","","51df3c6c0f7cb5e2d565220683428ca7d1f45b93865ef03c786c4d7080d382a0"
"","datasets/gov/rc/ntr/ntr_pastatai","Nekilnojamojo turto registre įregistruotų pastatų duomenys pagal savivaldybes","","d5290add5e70ae7ec3e145cb8241e86c9bb4280af0aac6588afd9630b7dc3804"
"","datasets/gov/rc/ntr/ntr_objektai","NTR objektus apibūdinantys klasifikatoriai","","62fef23307740876b6cba5884b6e8467d7c8782638ee03d7bc034d3a69524c29"
"","datasets/gov/rc/ntr/ntr_zemes_sklypai","Nekilnojamojo turto registre įregistruotų žemės sklypų duomenys pagal savivaldybes","","a37c40a6fccb3f7f038af344b4b8a65a194e66e5f611adacd9bcd7b606a14f82"
"","datasets/gov/rc/ntr/ntr_teises","NTR teisių tipų ir teisių potipių klasifikatoriai","","1af291ae42fa60e3e0ad8f5292439129337e7b476d7ba4e3617e85115660c30f"
"","datasets/gov/rc/ntr/ntr_inzineriniai_statiniai","Nekilnojamojo turto registre įregistruotų inžinerinių statinių duomenys pagal savivaldybes","","639a276a1604e4760cb0fb59a686fe465cd291737879d064f82fc06a2f65aa8c"
"","datasets/gov/rc/ntr/ntr_atributai","NTR atributų klasifikatoriai","","9ac649e8567139fc12e8f614918f4c1d500f731eb23fd53632ed11ef5f80687b"
"","datasets/gov/rc/ntr/ntr_patalpos","Nekilnojamojo turto registre įregistruotų patalpų duomenys pagal savivaldybes","","839d8cedea424dfa2c3d2fd0105fc2c1d9f505de78082ca5d53240185356507f"
"","datasets/gov/rc/jar/fa_dokumentu_nepateike","Finansinės atskaitomybės dokumentų nepateikusios įmonės","","e650402390931652df72fcad0839dd32c4e14a937f0412b464c348f270901cb2"
"","datasets/gov/rc/jar/faktu_tipai_potipiai","Juridinių asmenų registro faktų tipų ir potipių klasifikatoriai","","dfcf28ff9cbf4c541dea74f3c9bd1a4ffebf632b33ea2ddb25dd69fd4fef3058"
"","datasets/gov/rc/jar/ja_kapitalas","Juridinių asmenų įstatinio kapitalo duomenys","","045443c98401cfdc7e8e33d7f1000715cbf67505a7051d6c4186978fbd5c8689"
